base has no type, from Add of [Int32 + 0x10] and Int32	spine-unity	Spine.Unity.SkeletonRendererInstruction	SetWithSubset	<untyped>			20	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v665 @ X8_v20+20]
base has no type, from Move from an untyped base	spine-unity	Spine.Unity.SkeletonRendererInstruction	SetWithSubset	<untyped>			18	0	0	0	Move:memory	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v278 @ X8_v21+18]
base has no type, from Move from an untyped base	spine-unity	Spine.Unity.SkeletonRendererInstruction	SetWithSubset	<untyped>			85	0	0	0	Move:memory	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v157 @ X9_v16+85]
base has no type, from Move from an untyped base	spine-unity	Spine.Unity.SkeletonRendererInstruction	SetWithSubset	<untyped>			40	0	0	0	Move:memory	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v278 @ X8_v21+40]
base has no type, from Move from an untyped base	spine-unity	Spine.Unity.SkeletonRendererInstruction	SetWithSubset	<untyped>			40	0	0	0	Move:memory	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v278 @ X8_v21+40]
base has no type, from Move from an untyped base	spine-unity	Spine.Unity.SkeletonRendererInstruction	SetWithSubset	<untyped>			40	0	0	0	Move:memory	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v278 @ X8_v21+40]
base has no type, from no definition	spine-unity	Spine.Unity.SkeletonRendererInstruction	SetWithSubset	<untyped>			28	0	0	0	<none>	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	ENTRY_VALUE	NO_OWNER	[v19 @ SYSREG+28]
base has no type, from no definition	spine-unity	Spine.Unity.SkeletonRendererInstruction	SetWithSubset	<untyped>			28	0	0	0	<none>	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	ENTRY_VALUE	NO_OWNER	[v19 @ SYSREG+28]
base has no type, from Add of the field SubmeshInstruction[] and Int32	spine-unity	Spine.Unity.SkeletonRendererInstruction	SetWithSubset	<untyped>			28	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v163 @ X10_v7+28]
Il2CppClass.cctor_finished	DOTween	DG.Tweening.Core.TweenManager	RemoveActiveTween	Il2CppClass<DG.Tweening.Core.TweenManager>		RuntimeClassTypeAnalysisContext	E0	0	0	0	Move:type TweenManager	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v503 @ X0_v15 (Il2CppClass<DG.Tweening.Core.TweenManager>)+E0]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.QuaternionPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>		GenericInstanceTypeAnalysisContext	138	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_KNOWN	66	190	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>)+138]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.QuaternionPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>		GenericInstanceTypeAnalysisContext	134	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_KNOWN	66	190	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>)+134]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.QuaternionPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>		GenericInstanceTypeAnalysisContext	138	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_KNOWN	66	190	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>)+138]
Il2CppClass.cctor_finished	DOTween	DG.Tweening.Core.TweenManager	GetTweener	Il2CppClass<DG.Tweening.Core.TweenManager>		RuntimeClassTypeAnalysisContext	E0	0	0	0	Move:type TweenManager	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v694 @ X0_v71 (Il2CppClass<DG.Tweening.Core.TweenManager>)+E0]
Il2CppClass.cctor_finished	DOTween	DG.Tweening.Core.TweenManager	GetTweener	Il2CppClass<DG.Tweening.Core.TweenManager>		RuntimeClassTypeAnalysisContext	E0	0	0	0	Move:type TweenManager	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v806 @ X0_v82 (Il2CppClass<DG.Tweening.Core.TweenManager>)+E0]
Il2CppClass.cctor_finished	DOTween	DG.Tweening.Core.TweenManager	GetTweener	Il2CppClass<DG.Tweening.Core.TweenManager>		RuntimeClassTypeAnalysisContext	E0	0	0	0	Move:type TweenManager	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v806 @ X0_v82 (Il2CppClass<DG.Tweening.Core.TweenManager>)+E0]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.QuaternionPlugin	ConvertToStartValue	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>		GenericInstanceTypeAnalysisContext	4	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_KNOWN	66	190	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	[value @ V0 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>)+4]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.QuaternionPlugin	ConvertToStartValue	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>		GenericInstanceTypeAnalysisContext	8	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_KNOWN	66	190	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	[value @ V0 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>)+8]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.QuaternionPlugin	ConvertToStartValue	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>		GenericInstanceTypeAnalysisContext	C	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_KNOWN	66	190	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	[value @ V0 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>)+C]
base has no type, from Add of the field SubmeshInstruction[] and Int32	spine-unity	Spine.Unity.SkeletonRendererInstruction	GeometryNotEqual	<untyped>			44	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v174 @ X14_v9+44]
base has no type, from Add of the field SubmeshInstruction[] and Int32	spine-unity	Spine.Unity.SkeletonRendererInstruction	GeometryNotEqual	<untyped>			44	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v439 @ X15_v7+44]
base has no type, from Add of the field SubmeshInstruction[] and Int32	spine-unity	Spine.Unity.SkeletonRendererInstruction	GeometryNotEqual	<untyped>			48	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v174 @ X14_v9+48]
base has no type, from Add of the field SubmeshInstruction[] and Int32	spine-unity	Spine.Unity.SkeletonRendererInstruction	GeometryNotEqual	<untyped>			48	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v292 @ X15_v9+48]
base has no type, from Add of the field SubmeshInstruction[] and Int32	spine-unity	Spine.Unity.SkeletonRendererInstruction	GeometryNotEqual	<untyped>			40	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v174 @ X14_v9+40]
base has no type, from Add of the field SubmeshInstruction[] and Int32	spine-unity	Spine.Unity.SkeletonRendererInstruction	GeometryNotEqual	<untyped>			40	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v292 @ X15_v9+40]
base has no type, from Add of the field SubmeshInstruction[] and Int32	spine-unity	Spine.Unity.SkeletonRendererInstruction	GeometryNotEqual	<untyped>			2C	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v174 @ X14_v9+2C]
base has no type, from Add of the field SubmeshInstruction[] and Int32	spine-unity	Spine.Unity.SkeletonRendererInstruction	GeometryNotEqual	<untyped>			2C	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v292 @ X15_v9+2C]
base has no type, from Add of the field SubmeshInstruction[] and Int32	spine-unity	Spine.Unity.SkeletonRendererInstruction	GeometryNotEqual	<untyped>			28	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v174 @ X14_v9+28]
base has no type, from Add of the field SubmeshInstruction[] and Int32	spine-unity	Spine.Unity.SkeletonRendererInstruction	GeometryNotEqual	<untyped>			28	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v292 @ X15_v9+28]
Il2CppClass.cctor_finished	DOTween	DG.Tweening.Core.TweenManager	GetSequence	Il2CppClass<DG.Tweening.Core.TweenManager>		RuntimeClassTypeAnalysisContext	E0	0	0	0	Move:type TweenManager	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v42 @ X0_v2 (Il2CppClass<DG.Tweening.Core.TweenManager>)+E0]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.QuaternionPlugin	SetRelativeEndValue	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>		GenericInstanceTypeAnalysisContext	138	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_KNOWN	66	190	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>)+138]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.QuaternionPlugin	SetRelativeEndValue	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>		GenericInstanceTypeAnalysisContext	12C	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_KNOWN	66	190	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>)+12C]
static field storage at 0x2C	DOTween	DG.Tweening.Core.DOTweenUtils	Angle2D	UnityEngine.Vector2	System.ValueType	TypeAnalysisContext	2C	4	2	0	Move:memory	RUNTIME_STRUCT:StaticFieldStorageTypeAnalysisContext	LAYOUT_KNOWN	2	14	BEYOND_LAYOUT	NEITHER	STATIC_FIELD	SEARCH_EMPTY	[v53 @ X8_v6 (Il2CppStaticFields<UnityEngine.Vector2>)+2C]
static field storage at 0x2C	DOTween	DG.Tweening.Core.DOTweenUtils	Angle2D	UnityEngine.Vector2	System.ValueType	TypeAnalysisContext	2C	4	2	0	Move:memory	RUNTIME_STRUCT:StaticFieldStorageTypeAnalysisContext	LAYOUT_KNOWN	2	14	BEYOND_LAYOUT	NEITHER	STATIC_FIELD	SEARCH_EMPTY	[v53 @ X8_v6 (Il2CppStaticFields<UnityEngine.Vector2>)+2C]
static field storage at 0x2C	DOTween	DG.Tweening.Core.DOTweenUtils	Angle2D	UnityEngine.Vector2	System.ValueType	TypeAnalysisContext	2C	4	2	0	Move:memory	RUNTIME_STRUCT:StaticFieldStorageTypeAnalysisContext	LAYOUT_KNOWN	2	14	BEYOND_LAYOUT	NEITHER	STATIC_FIELD	SEARCH_EMPTY	[v53 @ X8_v6 (Il2CppStaticFields<UnityEngine.Vector2>)+2C]
static field storage at 0x2C	DOTween	DG.Tweening.Core.DOTweenUtils	Angle2D	UnityEngine.Vector2	System.ValueType	TypeAnalysisContext	2C	4	2	0	Move:memory	RUNTIME_STRUCT:StaticFieldStorageTypeAnalysisContext	LAYOUT_KNOWN	2	14	BEYOND_LAYOUT	NEITHER	STATIC_FIELD	SEARCH_EMPTY	[v53 @ X8_v6 (Il2CppStaticFields<UnityEngine.Vector2>)+2C]
past the last field of the base type	DOTween	DG.Tweening.Core.TweenManager	Despawn	DG.Tweening.Tween	DG.Tweening.Core.ABSSequentiable	TypeAnalysisContext	120	11C	55	0	<none>	PAST_LAST_FIELD:class	LAYOUT_KNOWN	55	11C	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	[t @ X0 (DG.Tweening.Tween)+120]
base has no type, from Move from [Tween + 0x120]	DOTween	DG.Tweening.Core.TweenManager	Despawn	<untyped>			18	0	0	0	Move:memory	RESOLVABLE:field-at-this-exact-offset	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v694 @ X0_v81+18]
base has no type, from Move from [Tween + 0x120]	DOTween	DG.Tweening.Core.TweenManager	Despawn	<untyped>			18	0	0	0	Move:memory	RESOLVABLE:field-at-this-exact-offset	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v694 @ X0_v81+18]
past the last field of the base type	DOTween	DG.Tweening.Core.TweenManager	Despawn	DG.Tweening.Tween	DG.Tweening.Core.ABSSequentiable	TypeAnalysisContext	120	11C	55	0	<none>	PAST_LAST_FIELD:class	LAYOUT_KNOWN	55	11C	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	[t @ X0 (DG.Tweening.Tween)+120]
past the last field of the base type	DOTween	DG.Tweening.Core.TweenManager	Despawn	DG.Tweening.Tween	DG.Tweening.Core.ABSSequentiable	TypeAnalysisContext	120	11C	55	0	<none>	PAST_LAST_FIELD:class	LAYOUT_KNOWN	55	11C	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	[t @ X0 (DG.Tweening.Tween)+120]
past the last field of the base type	DOTween	DG.Tweening.Core.TweenManager	Despawn	DG.Tweening.Tween	DG.Tweening.Core.ABSSequentiable	TypeAnalysisContext	120	11C	55	0	<none>	PAST_LAST_FIELD:class	LAYOUT_KNOWN	55	11C	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	[t @ X0 (DG.Tweening.Tween)+120]
base has no type, from Move from [Tween + 0x120]	DOTween	DG.Tweening.Core.TweenManager	Despawn	<untyped>			18	0	0	0	Move:memory	RESOLVABLE:field-at-this-exact-offset	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v653 @ X0_v68+18]
base has no type, from Move from [Tween + 0x120]	DOTween	DG.Tweening.Core.TweenManager	Despawn	<untyped>			18	0	0	0	Move:memory	RESOLVABLE:field-at-this-exact-offset	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v653 @ X0_v68+18]
past the last field of the base type	DOTween	DG.Tweening.Core.TweenManager	Despawn	DG.Tweening.Tween	DG.Tweening.Core.ABSSequentiable	TypeAnalysisContext	120	11C	55	0	<none>	PAST_LAST_FIELD:class	LAYOUT_KNOWN	55	11C	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	[t @ X0 (DG.Tweening.Tween)+120]
past the last field of the base type	DOTween	DG.Tweening.Core.TweenManager	Despawn	DG.Tweening.Tween	DG.Tweening.Core.ABSSequentiable	TypeAnalysisContext	120	11C	55	0	<none>	PAST_LAST_FIELD:class	LAYOUT_KNOWN	55	11C	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	[t @ X0 (DG.Tweening.Tween)+120]
Il2CppClass.cctor_finished	DOTween	DG.Tweening.Core.TweenManager	Despawn	Il2CppClass<DG.Tweening.Core.TweenManager>		RuntimeClassTypeAnalysisContext	E0	0	0	0	Move:type TweenManager	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v197 @ X0_v23 (Il2CppClass<DG.Tweening.Core.TweenManager>)+E0]
Il2CppClass.0x178	DOTween	DG.Tweening.Core.TweenManager	Despawn	Il2CppClass<DG.Tweening.Tween>		RuntimeClassTypeAnalysisContext	178	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v402 @ X8_v4 (Il2CppClass<DG.Tweening.Tween>)+178]
Il2CppClass.0x180	DOTween	DG.Tweening.Core.TweenManager	Despawn	Il2CppClass<DG.Tweening.Tween>		RuntimeClassTypeAnalysisContext	180	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v402 @ X8_v4 (Il2CppClass<DG.Tweening.Tween>)+180]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.QuaternionPlugin	SetChangeValue	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>		GenericInstanceTypeAnalysisContext	134	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_KNOWN	66	190	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	ENTRY_VALUE	SEARCH_EMPTY	[v62 @ X1_v1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>)+134]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.QuaternionPlugin	SetChangeValue	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>		GenericInstanceTypeAnalysisContext	138	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_KNOWN	66	190	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	ENTRY_VALUE	SEARCH_EMPTY	[v62 @ X1_v1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>)+138]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.QuaternionPlugin	SetChangeValue	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>		GenericInstanceTypeAnalysisContext	128	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_KNOWN	66	190	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	ENTRY_VALUE	SEARCH_EMPTY	[v62 @ X1_v1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>)+128]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.QuaternionPlugin	SetChangeValue	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>		GenericInstanceTypeAnalysisContext	12C	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_KNOWN	66	190	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	ENTRY_VALUE	SEARCH_EMPTY	[v62 @ X1_v1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>)+12C]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.QuaternionPlugin	SetChangeValue	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>		GenericInstanceTypeAnalysisContext	128	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_KNOWN	66	190	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	ENTRY_VALUE	SEARCH_EMPTY	[v62 @ X1_v1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>)+128]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.QuaternionPlugin	SetChangeValue	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>		GenericInstanceTypeAnalysisContext	12C	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_KNOWN	66	190	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	ENTRY_VALUE	SEARCH_EMPTY	[v62 @ X1_v1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>)+12C]
Il2CppClass.cctor_finished	DOTween	DG.Tweening.Core.DOTweenUtils	GetLooseScriptType	Il2CppClass<DG.Tweening.Core.DOTweenUtils>		RuntimeClassTypeAnalysisContext	E0	0	0	0	Move:type DOTweenUtils	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v194 @ X0_v14 (Il2CppClass<DG.Tweening.Core.DOTweenUtils>)+E0]
Il2CppClass.0x178	DOTween	DG.Tweening.Core.TweenerCore`3	.ctor	Il2CppClass<DG.Tweening.Core.TweenerCore`3<T1, T2, TPlugOptions>>		RuntimeClassTypeAnalysisContext	178	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v83 @ X8_v10 (Il2CppClass<DG.Tweening.Core.TweenerCore`3<T1, T2, TPlugOptions>>)+178]
Il2CppClass.0x180	DOTween	DG.Tweening.Core.TweenerCore`3	.ctor	Il2CppClass<DG.Tweening.Core.TweenerCore`3<T1, T2, TPlugOptions>>		RuntimeClassTypeAnalysisContext	180	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v83 @ X8_v10 (Il2CppClass<DG.Tweening.Core.TweenerCore`3<T1, T2, TPlugOptions>>)+180]
array at 0x20, from no definition	DOTween	DG.Tweening.Plugins.Core.PathCore.CubicBezierDecoder	FinalizePath	UnityEngine.Vector3[]		SzArrayTypeAnalysisContext	20	0	0	0	<none>	ARRAY_ELEMENT:array-typed-base	NO_INSTANCE_FIELDS	0	0	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	[wps @ X2 (UnityEngine.Vector3[])+20]
array at 0x28, from no definition	DOTween	DG.Tweening.Plugins.Core.PathCore.CubicBezierDecoder	FinalizePath	UnityEngine.Vector3[]		SzArrayTypeAnalysisContext	28	0	0	0	<none>	ARRAY_ELEMENT:array-typed-base	NO_INSTANCE_FIELDS	0	0	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	[wps @ X2 (UnityEngine.Vector3[])+28]
base has no type, from Add of Vector3[] and Int32	DOTween	DG.Tweening.Plugins.Core.PathCore.CubicBezierDecoder	FinalizePath	<untyped>			20	0	0	0	Add	ARRAY_ELEMENT:computed-element-address	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v625 @ X12_v6+20]
base has no type, from Add of Vector3[] and Int32	DOTween	DG.Tweening.Plugins.Core.PathCore.CubicBezierDecoder	FinalizePath	<untyped>			20	0	0	0	Add	ARRAY_ELEMENT:computed-element-address	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v661 @ X13_v8+20]
base has no type, from Add of Vector3[] and Int32	DOTween	DG.Tweening.Plugins.Core.PathCore.CubicBezierDecoder	FinalizePath	<untyped>			20	0	0	0	Add	ARRAY_ELEMENT:computed-element-address	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v560 @ X13_v10+20]
array at 0x20, from no definition	DOTween	DG.Tweening.Plugins.Core.PathCore.CubicBezierDecoder	FinalizePath	UnityEngine.Vector3[]		SzArrayTypeAnalysisContext	20	0	0	0	<none>	ARRAY_ELEMENT:array-typed-base	NO_INSTANCE_FIELDS	0	0	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	ENTRY_VALUE	SEARCH_EMPTY	[v447 @ X0_v7 (UnityEngine.Vector3[])+20]
